Category,Subcategory,Search Keyword,Product Name,Company name,Price,MOQ,Contact,Email,Website,Location,Rating,Reviews,Image URL,Product URL,Product Description
Home Textiles,Window Curtains,window curtains,Attractive Polyester Window Curtain fabric,Shree Shyam Synthetics,₹ 62,/Meter,-,NA,Permanently closed,Surat,N/A,N/A,https://5.imimg.com/data5/SELLER/Default/2024/8/441346785/LF/YT/IV/138131236/whatsapp-image-2024-08-07-at-4-42-11-pm-2-250x250.jpeg,https://www.indiamart.com/proddetail/attractive-polyester-window-curtain-fabric-2854614145348.html,Attractive Polyester Window Curtain fabric
Home Textiles,Window Curtains,window curtains,Attractive Polyester Window Curtain fabric,Shree Shyam Synthetics,₹ 62,/Meter,-,NA,Permanently closed,Surat,N/A,N/A,https://5.imimg.com/data5/SELLER/Default/2024/8/441346785/LF/YT/IV/138131236/whatsapp-image-2024-08-07-at-4-42-11-pm-2-250x250.jpeg,https://www.indiamart.com/proddetail/attractive-polyester-window-curtain-fabric-2854614145348.html,Attractive Polyester Window Curtain fabric
Home Textiles,Window Curtains,window curtains,Attractive Polyester Window Curtain fabric,Shree Shyam Synthetics,₹ 62,/Meter,-,NA,Permanently closed,Surat,N/A,N/A,https://5.imimg.com/data5/SELLER/Default/2024/8/441346785/LF/YT/IV/138131236/whatsapp-image-2024-08-07-at-4-42-11-pm-2-250x250.jpeg,https://www.indiamart.com/proddetail/attractive-polyester-window-curtain-fabric-2854614145348.html,Attractive Polyester Window Curtain fabric
Home Textiles,Window Curtains,window curtains,Attractive Polyester Window Curtain fabric,Shree Shyam Synthetics,₹ 62,/Meter,-,NA,Permanently closed,Surat,N/A,N/A,https://5.imimg.com/data5/SELLER/Default/2024/8/441346785/LF/YT/IV/138131236/whatsapp-image-2024-08-07-at-4-42-11-pm-2-250x250.jpeg,https://www.indiamart.com/proddetail/attractive-polyester-window-curtain-fabric-2854614145348.html,Attractive Polyester Window Curtain fabric
Home Textiles,Window Curtains,window curtains,Attractive Polyester Window Curtain fabric,Shree Shyam Synthetics,₹ 62,/Meter,-,NA,Permanently closed,Surat,N/A,N/A,https://5.imimg.com/data5/SELLER/Default/2024/8/441346785/LF/YT/IV/138131236/whatsapp-image-2024-08-07-at-4-42-11-pm-2-250x250.jpeg,https://www.indiamart.com/proddetail/attractive-polyester-window-curtain-fabric-2854614145348.html,Attractive Polyester Window Curtain fabric
Yarn & Threads,Sewing Thread,sewing thread,"Texturized Black Garments Sewing Threads, Packaging Type: Reel",Shree Swastik Textiles,₹ 40,/Piece,7942838015,NA,https://www.indiamart.com › shree-hari-materials,Bhavnagar,N/A,N/A,https://5.imimg.com/data5/ANDROID/Default/2025/6/520832248/PO/WG/QE/22443141/product-jpeg-250x250.jpg,https://www.indiamart.com/proddetail/garments-sewing-threads-2852108798962.html,"Texturized Black Garments Sewing Threads, Packaging Type: Reel"
Yarn & Threads,Sewing Thread,sewing thread,"Texturized Black Garments Sewing Threads, Packaging Type: Reel",Shree Swastik Textiles,₹ 40,/Piece,7942838015,NA,https://www.indiamart.com › shree-hari-materials,Bhavnagar,N/A,N/A,https://5.imimg.com/data5/ANDROID/Default/2025/6/520832248/PO/WG/QE/22443141/product-jpeg-250x250.jpg,https://www.indiamart.com/proddetail/garments-sewing-threads-2852108798962.html,"Texturized Black Garments Sewing Threads, Packaging Type: Reel"
Yarn & Threads,Sewing Thread,sewing thread,"Texturized Black Garments Sewing Threads, Packaging Type: Reel",Shree Swastik Textiles,₹ 40,/Piece,7942838015,NA,https://www.indiamart.com › shree-hari-materials,Bhavnagar,N/A,N/A,https://5.imimg.com/data5/ANDROID/Default/2025/6/520832248/PO/WG/QE/22443141/product-jpeg-250x250.jpg,https://www.indiamart.com/proddetail/garments-sewing-threads-2852108798962.html,"Texturized Black Garments Sewing Threads, Packaging Type: Reel"
Yarn & Threads,Sewing Thread,sewing thread,"Texturized Black Garments Sewing Threads, Packaging Type: Reel",Shree Swastik Textiles,₹ 40,/Piece,7942838015,NA,https://www.indiamart.com › shree-hari-materials,Bhavnagar,N/A,N/A,https://5.imimg.com/data5/ANDROID/Default/2025/6/520832248/PO/WG/QE/22443141/product-jpeg-250x250.jpg,https://www.indiamart.com/proddetail/garments-sewing-threads-2852108798962.html,"Texturized Black Garments Sewing Threads, Packaging Type: Reel"
Yarn & Threads,Sewing Thread,sewing thread,"Texturized Black Garments Sewing Threads, Packaging Type: Reel",Shree Swastik Textiles,₹ 40,/Piece,7942838015,NA,https://www.indiamart.com › shree-hari-materials,Bhavnagar,N/A,N/A,https://5.imimg.com/data5/ANDROID/Default/2025/6/520832248/PO/WG/QE/22443141/product-jpeg-250x250.jpg,https://www.indiamart.com/proddetail/garments-sewing-threads-2852108798962.html,"Texturized Black Garments Sewing Threads, Packaging Type: Reel"
Textile Machinery,Fabric Cutting Machine,fabric cutting machine,230V AC Cotton Round Knife Fabric Cutting Machine,Shree Weltex Industries,"₹ 6,000",N/A,9033774686,NA,https://www.shreeweltexindustries.in,Vadodara,N/A,N/A,https://5.imimg.com/data5/QM/CP/YN/SELLER-27637373/round-knife-fabric-cutting-machine-250x250.jpg,https://www.indiamart.com/proddetail/round-knife-fabric-cutting-machine-14377575530.html,230V AC Cotton Round Knife Fabric Cutting Machine
Textile Machinery,Fabric Cutting Machine,fabric cutting machine,230V AC Cotton Round Knife Fabric Cutting Machine,Shree Weltex Industries,"₹ 6,000",N/A,9033774686,NA,https://www.shreeweltexindustries.in,Vadodara,N/A,N/A,https://5.imimg.com/data5/QM/CP/YN/SELLER-27637373/round-knife-fabric-cutting-machine-250x250.jpg,https://www.indiamart.com/proddetail/round-knife-fabric-cutting-machine-14377575530.html,230V AC Cotton Round Knife Fabric Cutting Machine
Textile Machinery,Fabric Cutting Machine,fabric cutting machine,230V AC Cotton Round Knife Fabric Cutting Machine,Shree Weltex Industries,"₹ 6,000",N/A,9033774686,NA,https://www.shreeweltexindustries.in,Vadodara,N/A,N/A,https://5.imimg.com/data5/QM/CP/YN/SELLER-27637373/round-knife-fabric-cutting-machine-250x250.jpg,https://www.indiamart.com/proddetail/round-knife-fabric-cutting-machine-14377575530.html,230V AC Cotton Round Knife Fabric Cutting Machine
Textile Machinery,Fabric Cutting Machine,fabric cutting machine,230V AC Cotton Round Knife Fabric Cutting Machine,Shree Weltex Industries,"₹ 6,000",N/A,9033774686,NA,https://www.shreeweltexindustries.in,Vadodara,N/A,N/A,https://5.imimg.com/data5/QM/CP/YN/SELLER-27637373/round-knife-fabric-cutting-machine-250x250.jpg,https://www.indiamart.com/proddetail/round-knife-fabric-cutting-machine-14377575530.html,230V AC Cotton Round Knife Fabric Cutting Machine
Textile Machinery,Fabric Cutting Machine,fabric cutting machine,230V AC Cotton Round Knife Fabric Cutting Machine,Shree Weltex Industries,"₹ 6,000",N/A,9033774686,NA,https://www.shreeweltexindustries.in,Vadodara,N/A,N/A,https://5.imimg.com/data5/QM/CP/YN/SELLER-27637373/round-knife-fabric-cutting-machine-250x250.jpg,https://www.indiamart.com/proddetail/round-knife-fabric-cutting-machine-14377575530.html,230V AC Cotton Round Knife Fabric Cutting Machine
Readymade Garments,Ladies Dress Materials,ladies dress materials,"Female Low Price Wax Batiks Dress Material, GSM: 150-200",Shreeji Emporium,₹ 350,/Piece,7575175463,NA,https://www.indiamart.com › shreeji-emporium-rajkot,Rajkot,N/A,N/A,https://4.imimg.com/data4/JY/HR/ANDROID-27372894/product-250x250.jpeg,https://www.indiamart.com/proddetail/low-price-wax-batiks-dress-material-20194950248.html,"Female Low Price Wax Batiks Dress Material, GSM: 150-200"
Readymade Garments,Ladies Dress Materials,ladies dress materials,"Female Low Price Wax Batiks Dress Material, GSM: 150-200",Shreeji Emporium,₹ 350,/Piece,7575175463,NA,https://www.indiamart.com › shreeji-emporium-rajkot,Rajkot,N/A,N/A,https://4.imimg.com/data4/JY/HR/ANDROID-27372894/product-250x250.jpeg,https://www.indiamart.com/proddetail/low-price-wax-batiks-dress-material-20194950248.html,"Female Low Price Wax Batiks Dress Material, GSM: 150-200"
Readymade Garments,Ladies Dress Materials,ladies dress materials,"Female Low Price Wax Batiks Dress Material, GSM: 150-200",Shreeji Emporium,₹ 350,/Piece,7575175463,NA,https://www.indiamart.com › shreeji-emporium-rajkot,Rajkot,N/A,N/A,https://4.imimg.com/data4/JY/HR/ANDROID-27372894/product-250x250.jpeg,https://www.indiamart.com/proddetail/low-price-wax-batiks-dress-material-20194950248.html,"Female Low Price Wax Batiks Dress Material, GSM: 150-200"
Readymade Garments,Ladies Dress Materials,ladies dress materials,"Female Low Price Wax Batiks Dress Material, GSM: 150-200",Shreeji Emporium,₹ 350,/Piece,7575175463,NA,https://www.indiamart.com › shreeji-emporium-rajkot,Rajkot,N/A,N/A,https://4.imimg.com/data4/JY/HR/ANDROID-27372894/product-250x250.jpeg,https://www.indiamart.com/proddetail/low-price-wax-batiks-dress-material-20194950248.html,"Female Low Price Wax Batiks Dress Material, GSM: 150-200"
Readymade Garments,Ladies Dress Materials,ladies dress materials,"Female Low Price Wax Batiks Dress Material, GSM: 150-200",Shreeji Emporium,₹ 350,/Piece,7575175463,NA,https://www.indiamart.com › shreeji-emporium-rajkot,Rajkot,N/A,N/A,https://4.imimg.com/data4/JY/HR/ANDROID-27372894/product-250x250.jpeg,https://www.indiamart.com/proddetail/low-price-wax-batiks-dress-material-20194950248.html,"Female Low Price Wax Batiks Dress Material, GSM: 150-200"
Apparel Accessories,Garment Buttons,garment buttons,BROOCH BUTTONS 20 PCS SET,Shreeji Retails,₹ 55,/Piece,8147654270,NA,https://www.thesajanihouse.com,Surat,N/A,N/A,https://5.imimg.com/data5/SELLER/Default/2025/12/570581531/XF/OT/PA/65759864/brooch-buttons-20-pcs-set-250x250.jpg,https://www.indiamart.com/proddetail/brooch-buttons-20-pcs-set-2858227081497.html,BROOCH BUTTONS 20 PCS SET
Apparel Accessories,Garment Buttons,garment buttons,BROOCH BUTTONS 20 PCS SET,Shreeji Retails,₹ 55,/Piece,8147654270,NA,https://www.thesajanihouse.com,Surat,N/A,N/A,https://5.imimg.com/data5/SELLER/Default/2025/12/570581531/XF/OT/PA/65759864/brooch-buttons-20-pcs-set-250x250.jpg,https://www.indiamart.com/proddetail/brooch-buttons-20-pcs-set-2858227081497.html,BROOCH BUTTONS 20 PCS SET
Apparel Accessories,Garment Buttons,garment buttons,BROOCH BUTTONS 20 PCS SET,Shreeji Retails,₹ 55,/Piece,8147654270,NA,https://www.thesajanihouse.com,Surat,N/A,N/A,https://5.imimg.com/data5/SELLER/Default/2025/12/570581531/XF/OT/PA/65759864/brooch-buttons-20-pcs-set-250x250.jpg,https://www.indiamart.com/proddetail/brooch-buttons-20-pcs-set-2858227081497.html,BROOCH BUTTONS 20 PCS SET
Apparel Accessories,Garment Buttons,garment buttons,BROOCH BUTTONS 20 PCS SET,Shreeji Retails,₹ 55,/Piece,8147654270,NA,https://www.thesajanihouse.com,Surat,N/A,N/A,https://5.imimg.com/data5/SELLER/Default/2025/12/570581531/XF/OT/PA/65759864/brooch-buttons-20-pcs-set-250x250.jpg,https://www.indiamart.com/proddetail/brooch-buttons-20-pcs-set-2858227081497.html,BROOCH BUTTONS 20 PCS SET
Apparel Accessories,Garment Buttons,garment buttons,BROOCH BUTTONS 20 PCS SET,Shreeji Retails,₹ 55,/Piece,8147654270,NA,https://www.thesajanihouse.com,Surat,N/A,N/A,https://5.imimg.com/data5/SELLER/Default/2025/12/570581531/XF/OT/PA/65759864/brooch-buttons-20-pcs-set-250x250.jpg,https://www.indiamart.com/proddetail/brooch-buttons-20-pcs-set-2858227081497.html,BROOCH BUTTONS 20 PCS SET
Apparel Accessories,Garment Labels,garment labels,Cotton Woven Clothing Label,Shreeji Traders,₹ 3,/Piece,-,NA,Permanently closed,Surat,N/A,N/A,https://5.imimg.com/data5/SELLER/Default/2024/7/434039038/LN/RZ/GJ/18581150/woven-clothing-label-250x250.webp,https://www.indiamart.com/proddetail/cotton-woven-clothing-label-2854412726212.html,Cotton Woven Clothing Label
Apparel Accessories,Garment Labels,garment labels,Cotton Woven Clothing Label,Shreeji Traders,₹ 3,/Piece,-,NA,Permanently closed,Surat,N/A,N/A,https://5.imimg.com/data5/SELLER/Default/2024/7/434039038/LN/RZ/GJ/18581150/woven-clothing-label-250x250.webp,https://www.indiamart.com/proddetail/cotton-woven-clothing-label-2854412726212.html,Cotton Woven Clothing Label
Apparel Accessories,Garment Labels,garment labels,Cotton Woven Clothing Label,Shreeji Traders,₹ 3,/Piece,-,NA,Permanently closed,Surat,N/A,N/A,https://5.imimg.com/data5/SELLER/Default/2024/7/434039038/LN/RZ/GJ/18581150/woven-clothing-label-250x250.webp,https://www.indiamart.com/proddetail/cotton-woven-clothing-label-2854412726212.html,Cotton Woven Clothing Label
Apparel Accessories,Garment Labels,garment labels,Cotton Woven Clothing Label,Shreeji Traders,₹ 3,/Piece,-,NA,Permanently closed,Surat,N/A,N/A,https://5.imimg.com/data5/SELLER/Default/2024/7/434039038/LN/RZ/GJ/18581150/woven-clothing-label-250x250.webp,https://www.indiamart.com/proddetail/cotton-woven-clothing-label-2854412726212.html,Cotton Woven Clothing Label
Apparel Accessories,Garment Labels,garment labels,Cotton Woven Clothing Label,Shreeji Traders,₹ 3,/Piece,-,NA,Permanently closed,Surat,N/A,N/A,https://5.imimg.com/data5/SELLER/Default/2024/7/434039038/LN/RZ/GJ/18581150/woven-clothing-label-250x250.webp,https://www.indiamart.com/proddetail/cotton-woven-clothing-label-2854412726212.html,Cotton Woven Clothing Label
Readymade Garments,Ladies Kurtis,ladies kurtis,Georgette Printed Ladies Kurti,Shreenath Dresses,₹ 900,/Piece,-,NA,Permanently closed,Jetpur Navagadh,N/A,N/A,https://4.imimg.com/data4/NO/FS/ANDROID-53362352/product-250x250.jpeg,https://www.indiamart.com/proddetail/ladies-kurti-17602482788.html,Georgette Printed Ladies Kurti
Readymade Garments,Ladies Kurtis,ladies kurtis,Georgette Printed Ladies Kurti,Shreenath Dresses,₹ 900,/Piece,-,NA,Permanently closed,Jetpur Navagadh,N/A,N/A,https://4.imimg.com/data4/NO/FS/ANDROID-53362352/product-250x250.jpeg,https://www.indiamart.com/proddetail/ladies-kurti-17602482788.html,Georgette Printed Ladies Kurti
Readymade Garments,Ladies Kurtis,ladies kurtis,Georgette Printed Ladies Kurti,Shreenath Dresses,₹ 900,/Piece,-,NA,Permanently closed,Jetpur Navagadh,N/A,N/A,https://4.imimg.com/data4/NO/FS/ANDROID-53362352/product-250x250.jpeg,https://www.indiamart.com/proddetail/ladies-kurti-17602482788.html,Georgette Printed Ladies Kurti
Readymade Garments,Ladies Kurtis,ladies kurtis,Georgette Printed Ladies Kurti,Shreenath Dresses,₹ 900,/Piece,-,NA,Permanently closed,Jetpur Navagadh,N/A,N/A,https://4.imimg.com/data4/NO/FS/ANDROID-53362352/product-250x250.jpeg,https://www.indiamart.com/proddetail/ladies-kurti-17602482788.html,Georgette Printed Ladies Kurti
Readymade Garments,Ladies Kurtis,ladies kurtis,Georgette Printed Ladies Kurti,Shreenath Dresses,₹ 900,/Piece,-,NA,Permanently closed,Jetpur Navagadh,N/A,N/A,https://4.imimg.com/data4/NO/FS/ANDROID-53362352/product-250x250.jpeg,https://www.indiamart.com/proddetail/ladies-kurti-17602482788.html,Georgette Printed Ladies Kurti
Fabric & Textiles,Rayon Fabric,rayon fabric,Poly Rayon Rfd Fabric,Shreyas Overseas,₹ 41,/Meter,NA,NA,Temporarily closed,Surat,N/A,N/A,https://5.imimg.com/data5/SELLER/Default/2026/4/600829469/DX/QO/NS/194207480/poly-rayon-rfd-fabric-250x250.jpeg,https://www.indiamart.com/proddetail/poly-rayon-rfd-fabric-2859121400955.html,Poly Rayon Rfd Fabric
Fabric & Textiles,Rayon Fabric,rayon fabric,Poly Rayon Rfd Fabric,Shreyas Overseas,₹ 41,/Meter,NA,NA,Temporarily closed,Surat,N/A,N/A,https://5.imimg.com/data5/SELLER/Default/2026/4/600829469/DX/QO/NS/194207480/poly-rayon-rfd-fabric-250x250.jpeg,https://www.indiamart.com/proddetail/poly-rayon-rfd-fabric-2859121400955.html,Poly Rayon Rfd Fabric
Fabric & Textiles,Rayon Fabric,rayon fabric,Poly Rayon Rfd Fabric,Shreyas Overseas,₹ 41,/Meter,NA,NA,Temporarily closed,Surat,N/A,N/A,https://5.imimg.com/data5/SELLER/Default/2026/4/600829469/DX/QO/NS/194207480/poly-rayon-rfd-fabric-250x250.jpeg,https://www.indiamart.com/proddetail/poly-rayon-rfd-fabric-2859121400955.html,Poly Rayon Rfd Fabric
Fabric & Textiles,Rayon Fabric,rayon fabric,Poly Rayon Rfd Fabric,Shreyas Overseas,₹ 41,/Meter,NA,NA,Temporarily closed,Surat,N/A,N/A,https://5.imimg.com/data5/SELLER/Default/2026/4/600829469/DX/QO/NS/194207480/poly-rayon-rfd-fabric-250x250.jpeg,https://www.indiamart.com/proddetail/poly-rayon-rfd-fabric-2859121400955.html,Poly Rayon Rfd Fabric
Fabric & Textiles,Rayon Fabric,rayon fabric,Poly Rayon Rfd Fabric,Shreyas Overseas,₹ 41,/Meter,NA,NA,Temporarily closed,Surat,N/A,N/A,https://5.imimg.com/data5/SELLER/Default/2026/4/600829469/DX/QO/NS/194207480/poly-rayon-rfd-fabric-250x250.jpeg,https://www.indiamart.com/proddetail/poly-rayon-rfd-fabric-2859121400955.html,Poly Rayon Rfd Fabric
Yarn & Threads,Polyester Yarn,polyester yarn,Polyester Yarn,Shri Khodiyar Electric Service,₹ 34,/Piece,-,NA,https://www.indiamart.com › profile,Palitana,N/A,N/A,https://5.imimg.com/data5/IOS/Default/2024/1/381044270/DJ/OP/FB/19267322/product-jpeg-250x250.png,https://www.indiamart.com/proddetail/polyester-yarn-2853319883891.html,Shri Khodiyar Electric Service
Yarn & Threads,Polyester Yarn,polyester yarn,Polyester Yarn,Shri Khodiyar Electric Service,₹ 34,/Piece,-,NA,https://www.indiamart.com › profile,Palitana,N/A,N/A,https://5.imimg.com/data5/IOS/Default/2024/1/381044270/DJ/OP/FB/19267322/product-jpeg-250x250.png,https://www.indiamart.com/proddetail/polyester-yarn-2853319883891.html,Shri Khodiyar Electric Service
Yarn & Threads,Polyester Yarn,polyester yarn,Polyester Yarn,Shri Khodiyar Electric Service,₹ 34,/Piece,-,NA,https://www.indiamart.com › profile,Palitana,N/A,N/A,https://5.imimg.com/data5/IOS/Default/2024/1/381044270/DJ/OP/FB/19267322/product-jpeg-250x250.png,https://www.indiamart.com/proddetail/polyester-yarn-2853319883891.html,Shri Khodiyar Electric Service
Yarn & Threads,Polyester Yarn,polyester yarn,Polyester Yarn,Shri Khodiyar Electric Service,₹ 34,/Piece,-,NA,https://www.indiamart.com › profile,Palitana,N/A,N/A,https://5.imimg.com/data5/IOS/Default/2024/1/381044270/DJ/OP/FB/19267322/product-jpeg-250x250.png,https://www.indiamart.com/proddetail/polyester-yarn-2853319883891.html,Shri Khodiyar Electric Service
Yarn & Threads,Polyester Yarn,polyester yarn,Polyester Yarn,Shri Khodiyar Electric Service,₹ 34,/Piece,-,NA,https://www.indiamart.com › profile,Palitana,N/A,N/A,https://5.imimg.com/data5/IOS/Default/2024/1/381044270/DJ/OP/FB/19267322/product-jpeg-250x250.png,https://www.indiamart.com/proddetail/polyester-yarn-2853319883891.html,Shri Khodiyar Electric Service
Yarn & Threads,Acrylic Yarn,acrylic yarn,"Lime Green Dull 140 ATY Acrylic Yarn, For Textile Industry",Shrinathji Enterprise (HUF),₹ 188,/Kg,9737115535,NA,https://www.indiamart.com › shrinathji-enterprisesurat › profile.html,Surat,N/A,N/A,https://5.imimg.com/data5/SELLER/Default/2024/4/409654021/MB/LS/IT/219246464/140-nylon-aty-acrylic-yarn-250x250.jpg,https://www.indiamart.com/proddetail/140-aty-acrylic-yarn-2853879728955.html,"Lime Green Dull 140 ATY Acrylic Yarn, For Textile Industry"
Yarn & Threads,Acrylic Yarn,acrylic yarn,"Lime Green Dull 140 ATY Acrylic Yarn, For Textile Industry",Shrinathji Enterprise (HUF),₹ 188,/Kg,9737115535,NA,https://www.indiamart.com › shrinathji-enterprisesurat › profile.html,Surat,N/A,N/A,https://5.imimg.com/data5/SELLER/Default/2024/4/409654021/MB/LS/IT/219246464/140-nylon-aty-acrylic-yarn-250x250.jpg,https://www.indiamart.com/proddetail/140-aty-acrylic-yarn-2853879728955.html,"Lime Green Dull 140 ATY Acrylic Yarn, For Textile Industry"
Yarn & Threads,Acrylic Yarn,acrylic yarn,"Lime Green Dull 140 ATY Acrylic Yarn, For Textile Industry",Shrinathji Enterprise (HUF),₹ 188,/Kg,9737115535,NA,https://www.indiamart.com › shrinathji-enterprisesurat › profile.html,Surat,N/A,N/A,https://5.imimg.com/data5/SELLER/Default/2024/4/409654021/MB/LS/IT/219246464/140-nylon-aty-acrylic-yarn-250x250.jpg,https://www.indiamart.com/proddetail/140-aty-acrylic-yarn-2853879728955.html,"Lime Green Dull 140 ATY Acrylic Yarn, For Textile Industry"
Yarn & Threads,Acrylic Yarn,acrylic yarn,"Lime Green Dull 140 ATY Acrylic Yarn, For Textile Industry",Shrinathji Enterprise (HUF),₹ 188,/Kg,9737115535,NA,https://www.indiamart.com › shrinathji-enterprisesurat › profile.html,Surat,N/A,N/A,https://5.imimg.com/data5/SELLER/Default/2024/4/409654021/MB/LS/IT/219246464/140-nylon-aty-acrylic-yarn-250x250.jpg,https://www.indiamart.com/proddetail/140-aty-acrylic-yarn-2853879728955.html,"Lime Green Dull 140 ATY Acrylic Yarn, For Textile Industry"
Yarn & Threads,Acrylic Yarn,acrylic yarn,"Lime Green Dull 140 ATY Acrylic Yarn, For Textile Industry",Shrinathji Enterprise (HUF),₹ 188,/Kg,9737115535,NA,https://www.indiamart.com › shrinathji-enterprisesurat › profile.html,Surat,N/A,N/A,https://5.imimg.com/data5/SELLER/Default/2024/4/409654021/MB/LS/IT/219246464/140-nylon-aty-acrylic-yarn-250x250.jpg,https://www.indiamart.com/proddetail/140-aty-acrylic-yarn-2853879728955.html,"Lime Green Dull 140 ATY Acrylic Yarn, For Textile Industry"
Apparel Accessories,Lace Border,lace border,"kichdi lace border, For Suit & Kurti, 9 Meter",Shubh Laxmi Enterprise,₹ 55,"kichdi lace border, For Suit & Kurti, 9 Meter",9737115535,NA,https://www.shubhlaxmienterprise.com,Surat,N/A,N/A,https://5.imimg.com/data5/WHATSAPP/Default/2024/1/375605977/FC/FW/PV/3475872/new-product-250x250.jpeg,https://www.indiamart.com/proddetail/kichdi-lace-border-2853210413030.html,"kichdi lace border, For Suit & Kurti, 9 Meter"
Apparel Accessories,Lace Border,lace border,"kichdi lace border, For Suit & Kurti, 9 Meter",Shubh Laxmi Enterprise,₹ 55,"kichdi lace border, For Suit & Kurti, 9 Meter",9737115535,NA,https://www.shubhlaxmienterprise.com,Surat,N/A,N/A,https://5.imimg.com/data5/WHATSAPP/Default/2024/1/375605977/FC/FW/PV/3475872/new-product-250x250.jpeg,https://www.indiamart.com/proddetail/kichdi-lace-border-2853210413030.html,"kichdi lace border, For Suit & Kurti, 9 Meter"
Apparel Accessories,Lace Border,lace border,"kichdi lace border, For Suit & Kurti, 9 Meter",Shubh Laxmi Enterprise,₹ 55,"kichdi lace border, For Suit & Kurti, 9 Meter",9737115535,NA,https://www.shubhlaxmienterprise.com,Surat,N/A,N/A,https://5.imimg.com/data5/WHATSAPP/Default/2024/1/375605977/FC/FW/PV/3475872/new-product-250x250.jpeg,https://www.indiamart.com/proddetail/kichdi-lace-border-2853210413030.html,"kichdi lace border, For Suit & Kurti, 9 Meter"
Apparel Accessories,Lace Border,lace border,"kichdi lace border, For Suit & Kurti, 9 Meter",Shubh Laxmi Enterprise,₹ 55,"kichdi lace border, For Suit & Kurti, 9 Meter",9737115535,NA,https://www.shubhlaxmienterprise.com,Surat,N/A,N/A,https://5.imimg.com/data5/WHATSAPP/Default/2024/1/375605977/FC/FW/PV/3475872/new-product-250x250.jpeg,https://www.indiamart.com/proddetail/kichdi-lace-border-2853210413030.html,"kichdi lace border, For Suit & Kurti, 9 Meter"
Apparel Accessories,Lace Border,lace border,"kichdi lace border, For Suit & Kurti, 9 Meter",Shubh Laxmi Enterprise,₹ 55,"kichdi lace border, For Suit & Kurti, 9 Meter",9737115535,NA,https://www.shubhlaxmienterprise.com,Surat,N/A,N/A,https://5.imimg.com/data5/WHATSAPP/Default/2024/1/375605977/FC/FW/PV/3475872/new-product-250x250.jpeg,https://www.indiamart.com/proddetail/kichdi-lace-border-2853210413030.html,"kichdi lace border, For Suit & Kurti, 9 Meter"
Yarn & Threads,Acrylic Yarn,acrylic yarn,Acrylic Yarn,Shyam Cotspin,₹ 160,N/A,9377153100,NA,http://shyamcotspin.in,Ahmedabad,N/A,N/A,https://5.imimg.com/data5/JH/AQ/MY-42076762/blended-acrylic-yarn-250x250.jpg,https://www.indiamart.com/proddetail/acrylic-yarn-15366209748.html,GST Email Mobile Member: 9 yrs
Yarn & Threads,Acrylic Yarn,acrylic yarn,Acrylic Yarn,Shyam Cotspin,₹ 160,N/A,9377153100,NA,http://shyamcotspin.in,Ahmedabad,N/A,N/A,https://5.imimg.com/data5/JH/AQ/MY-42076762/blended-acrylic-yarn-250x250.jpg,https://www.indiamart.com/proddetail/acrylic-yarn-15366209748.html,GST Email Mobile Member: 9 yrs
Yarn & Threads,Acrylic Yarn,acrylic yarn,Acrylic Yarn,Shyam Cotspin,₹ 160,N/A,9377153100,NA,http://shyamcotspin.in,Ahmedabad,N/A,N/A,https://5.imimg.com/data5/JH/AQ/MY-42076762/blended-acrylic-yarn-250x250.jpg,https://www.indiamart.com/proddetail/acrylic-yarn-15366209748.html,GST Email Mobile Member: 9 yrs
Yarn & Threads,Acrylic Yarn,acrylic yarn,Acrylic Yarn,Shyam Cotspin,₹ 160,N/A,9377153100,NA,http://shyamcotspin.in,Ahmedabad,N/A,N/A,https://5.imimg.com/data5/JH/AQ/MY-42076762/blended-acrylic-yarn-250x250.jpg,https://www.indiamart.com/proddetail/acrylic-yarn-15366209748.html,GST Email Mobile Member: 9 yrs
Yarn & Threads,Acrylic Yarn,acrylic yarn,Acrylic Yarn,Shyam Cotspin,₹ 160,N/A,9377153100,NA,http://shyamcotspin.in,Ahmedabad,N/A,N/A,https://5.imimg.com/data5/JH/AQ/MY-42076762/blended-acrylic-yarn-250x250.jpg,https://www.indiamart.com/proddetail/acrylic-yarn-15366209748.html,GST Email Mobile Member: 9 yrs
Textile Machinery,Knitting Machine,knitting machine,"Computerized Double Jersey Jacquard Knitting Machine,26.5G",Shyam International,"₹ 21,00,000",N/A,-,NA,Permanently closed,Surat,N/A,N/A,https://5.imimg.com/data5/SELLER/Default/2021/3/EC/FE/LV/73599843/img-20210315-wa0008-250x250.jpg,https://www.indiamart.com/proddetail/double-jersey-jacquard-knitting-machine-23244808433.html,"Computerized Double Jersey Jacquard Knitting Machine,26.5G"
Textile Machinery,Knitting Machine,knitting machine,"Computerized Double Jersey Jacquard Knitting Machine,26.5G",Shyam International,"₹ 21,00,000",N/A,-,NA,Permanently closed,Surat,N/A,N/A,https://5.imimg.com/data5/SELLER/Default/2021/3/EC/FE/LV/73599843/img-20210315-wa0008-250x250.jpg,https://www.indiamart.com/proddetail/double-jersey-jacquard-knitting-machine-23244808433.html,"Computerized Double Jersey Jacquard Knitting Machine,26.5G"
